recordType,unit,creationDate,startDate,endDate,value,day of week (numeric),day of week (string),month
HKQuantityTypeIdentifierStepCount,count,2020-07-26,1595824508,1595824518,28,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-26,1595825327,1595825329,10,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-26,1595832199,1595832202,16,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595838140,1595838142,10,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595878168,1595878260,81,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595879099,1595879435,114,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595879783,1595879949,160,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595882549,1595882818,53,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595887165,1595887365,77,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595890786,1595890973,126,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595892458,1595892906,543,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595894340,1595894918,191,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595894962,1595895195,90,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595897117,1595897260,29,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595898238,1595898389,66,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595899751,1595900268,39,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595907403,1595907871,228,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595908532,1595908780,99,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595909745,1595910241,121,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595911204,1595911406,72,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595912077,1595912358,62,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595914130,1595914333,31,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595914770,1595915362,47,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595915385,1595915513,67,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-27,1595917437,1595917660,11,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595919629,1595919675,75,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595920302,1595920878,188,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595921461,1595921988,50,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595922882,1595922902,13,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595923980,1595923982,9,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595928889,1595929007,17,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595967750,1595967901,72,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595968515,1595968684,47,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595972028,1595972036,15,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595974304,1595974307,9,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595978063,1595978611,180,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595978721,1595978900,42,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595979848,1595980199,100,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595981213,1595981681,183,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595981863,1595982047,92,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595983189,1595983194,6,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595983921,1595984392,84,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595986584,1595987009,23,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595991734,1595991803,43,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1595997487,1595997584,69,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-28,1596001844,1596001849,10,1,Tuesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596011694,1596011725,31,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596015759,1596015764,8,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596051030,1596051094,67,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596054521,1596054602,91,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596055318,1596055405,80,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596056915,1596057512,166,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596057517,1596058103,74,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596058162,1596058415,30,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596058951,1596059542,65,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596059839,1596060280,72,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596060717,1596060999,59,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596061329,1596061388,59,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596062524,1596062545,41,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596063450,1596063701,147,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596064215,1596064238,45,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596066242,1596066247,10,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596067975,1596068563,29,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596068617,1596068763,39,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596069456,1596069466,27,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596070308,1596070341,50,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596071431,1596071434,11,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596073973,1596074111,35,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596080064,1596080583,73,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596080670,1596080688,23,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596081689,1596081781,58,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596082751,1596082815,98,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596085040,1596085488,32,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596087977,1596087984,16,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596089476,1596089880,32,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-29,1596090794,1596091049,12,2,Wednesday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596092196,1596092300,35,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596094535,1596095027,20,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596095498,1596095910,54,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596096448,1596096970,23,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596097262,1596097472,68,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596099159,1596099164,7,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596102676,1596102681,22,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596141576,1596142085,91,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596142259,1596142579,42,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596142894,1596143457,173,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596143836,1596144256,54,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596144443,1596144625,105,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596145091,1596145531,81,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596147377,1596147518,36,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596148307,1596148668,83,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596149221,1596149351,45,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596149912,1596150001,68,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596152371,1596152379,19,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596154045,1596154061,28,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596155300,1596155504,36,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596157494,1596157926,86,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596160995,1596161046,40,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596161853,1596162249,146,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596165807,1596165874,81,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-30,1596167640,1596167643,5,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-31,1596178830,1596179408,76,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-31,1596179877,1596179915,46,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-31,1596191475,1596191478,8,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-31,1596227843,1596227856,16,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-31,1596228891,1596228896,14,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-31,1596229559,1596230038,120,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-31,1596230704,1596231303,35,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-31,1596231303,1596231797,268,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-02,1593736251,1593736816,64,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-02,1593737940,1593738434,96,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-02,1593738719,1593738925,34,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-02,1593740256,1593740816,120,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-02,1593740864,1593741319,136,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-02,1593741563,1593741612,26,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-02,1593742192,1593742342,18,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-02,1593744513,1593744996,25,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-02,1593753568,1593754069,57,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-02,1593754448,1593755025,43,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-02,1593756872,1593756883,8,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-02,1593758090,1593758286,24,3,Thursday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593759166,1593759171,11,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593760052,1593760222,32,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593761948,1593762452,49,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593762627,1593763227,381,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593763227,1593763822,326,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593763828,1593764428,281,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593764428,1593765028,631,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593765028,1593765628,680,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593765628,1593766218,561,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593766228,1593766828,557,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593766828,1593767423,695,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593767434,1593768034,428,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593768034,1593768316,308,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593805535,1593805537,16,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593807346,1593807401,61,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593810942,1593810997,20,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593812386,1593812396,21,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593814619,1593815046,36,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593815806,1593816366,49,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593816966,1593816968,17,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593818860,1593819315,358,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593819717,1593820201,165,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593821002,1593821592,190,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593821691,1593822062,109,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593822764,1593823042,86,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593826660,1593826787,59,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593828089,1593828125,50,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593830724,1593830793,25,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593831805,1593831851,35,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593832891,1593832894,4,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593832894,1593833011,30,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593834323,1593834326,8,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593835300,1593835384,74,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593837368,1593837370,9,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593839194,1593839201,12,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593840457,1593840459,6,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593841539,1593842104,70,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593842714,1593842816,31,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-03,1593844678,1593845021,92,4,Friday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593845639,1593845644,14,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593847057,1593847497,419,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593848033,1593848168,28,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593849917,1593849930,26,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593851036,1593851608,22,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593851636,1593851639,2,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593853100,1593853418,49,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593853804,1593853835,23,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593891663,1593892110,100,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593894799,1593894827,45,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593896469,1593896540,35,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593897083,1593897683,188,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593897790,1593898049,53,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593899030,1593899384,26,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593900144,1593900660,230,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593901501,1593901667,21,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593902134,1593902581,95,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593903327,1593903330,3,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593904362,1593904754,88,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593907117,1593907453,41,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593908693,1593909278,343,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593909947,1593910364,129,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593911810,1593912316,107,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593912422,1593913005,54,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593913590,1593914127,30,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593914256,1593914721,94,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593915493,1593915827,124,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593916844,1593916846,16,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593917520,1593918077,98,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593918354,1593918878,100,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593918995,1593919592,179,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593919595,1593920159,122,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593920866,1593921400,174,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593921471,1593922039,136,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593922075,1593922668,384,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593922703,1593923304,254,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593923304,1593923652,88,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593923916,1593924026,133,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593924601,1593924603,8,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593925318,1593925691,50,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593925969,1593926569,195,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593926569,1593927126,101,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593927253,1593927734,104,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593928064,1593928421,67,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593929123,1593929667,37,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593929992,1593930318,139,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-04,1593931277,1593931308,47,5,Saturday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593932050,1593932083,38,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593933477,1593933495,13,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593934522,1593935031,58,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593935733,1593936183,83,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593937377,1593937875,166,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593938007,1593938071,26,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593939565,1593939886,38,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593942053,1593942056,9,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593977815,1593978344,55,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593978952,1593978980,42,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593980499,1593980529,47,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593983082,1593983197,134,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593984058,1593984623,66,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593984742,1593984762,20,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593985749,1593986296,87,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593986372,1593986881,158,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593987293,1593987855,107,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593988107,1593988364,39,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593989338,1593989346,11,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593992107,1593992305,31,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593993247,1593993392,104,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593996226,1593996448,57,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593997020,1593997068,38,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593998412,1593998631,52,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1593999153,1593999194,47,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1594002566,1594002727,24,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-05,1594007796,1594007893,40,6,Sunday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594025192,1594025194,8,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594028329,1594028380,23,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594056547,1594056583,24,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594057310,1594057513,97,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594061534,1594061562,17,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594062300,1594062317,20,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594063152,1594063165,28,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594065317,1594065358,35,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594067749,1594067751,8,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594069295,1594069569,118,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594079128,1594079710,256,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594079842,1594080437,477,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594080445,1594080829,447,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594081096,1594081353,133,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594082946,1594083503,80,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594085027,1594085531,91,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594086732,1594086941,50,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594087762,1594087765,10,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594088558,1594088560,8,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594092782,1594092881,119,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096179,1594096184,10,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096184,1594096189,10,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096189,1594096194,10,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096194,1594096199,5,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096306,1594096308,16,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096410,1594096413,2,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096471,1594096476,13,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096476,1594096481,9,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096481,1594096484,2,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096517,1594096522,12,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096522,1594096527,8,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096527,1594096532,5,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096532,1594096537,8,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096537,1594096542,8,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096542,1594096547,6,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096547,1594096550,4,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096613,1594096619,11,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096619,1594096624,7,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096624,1594096629,10,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096629,1594096631,4,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096644,1594096649,9,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096649,1594096654,5,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096654,1594096659,7,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096659,1594096664,7,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096664,1594096669,8,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096669,1594096674,10,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096685,1594096690,11,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096690,1594096695,3,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594096766,1594097285,76,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594097509,1594097895,128,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594098294,1594098879,139,0,Monday,7
HKQuantityTypeIdentifierStepCount,count,2020-07-06,1594098994,1594099513,126,0,Monday,7
